pricingID;name;regionCategory;date;price;timestamp;createdAt;updatedAt;grouping;providerID
130;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-09-13 02:00:00+02;0.0605;2023-10-30 19:55:09.684+01;2023-10-30 19:55:09.684+01;2023-10-30 19:55:09.684+01;GP1;AWS
131;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-09-13 02:00:00+02;0.1068;2023-10-30 19:55:09.935+01;2023-10-30 19:55:09.935+01;2023-10-30 19:55:09.935+01;CO1;AWS
132;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-09-13 02:00:00+02;0.0318;2023-10-30 19:55:10.698+01;2023-10-30 19:55:10.698+01;2023-10-30 19:55:10.698+01;GP1;AWS
133;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-09-13 02:00:00+02;0.0761;2023-10-30 19:55:10.887+01;2023-10-30 19:55:10.887+01;2023-10-30 19:55:10.887+01;CO1;AWS
134;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-09-13 02:00:00+02;0.1257;2023-10-30 19:55:11.467+01;2023-10-30 19:55:11.467+01;2023-10-30 19:55:11.467+01;CO1;AWS
135;t4g.xlarge-general-purpose;AWS-us-east-1;2023-09-13 02:00:00+02;0.1318;2023-10-30 19:55:11.58+01;2023-10-30 19:55:11.58+01;2023-10-30 19:55:11.58+01;GP1;AWS
136;t4g.xlarge-general-purpose;AWS-us-west-2;2023-09-13 02:00:00+02;0.1217;2023-10-30 19:55:12.053+01;2023-10-30 19:55:12.053+01;2023-10-30 19:55:12.053+01;GP1;AWS
137;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-09-13 02:00:00+02;0.1239;2023-10-30 19:55:12.06+01;2023-10-30 19:55:12.06+01;2023-10-30 19:55:12.06+01;CO1;AWS
138;t4g.xlarge-general-purpose;AWS-us-west-1;2023-09-13 02:00:00+02;0.0510;2023-10-31 17:36:17.761+01;2023-10-31 17:36:17.761+01;2023-10-31 17:36:17.761+01;GP1;AWS
139;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-09-13 02:00:00+02;0.0802;2023-10-31 17:36:18.407+01;2023-10-31 17:36:18.407+01;2023-10-31 17:36:18.407+01;CO1;AWS
140;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-09-14 02:00:00+02;0.0597;2023-10-30 19:55:09.683+01;2023-10-30 19:55:09.683+01;2023-10-30 19:55:09.683+01;GP1;AWS
141;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-09-14 02:00:00+02;0.1055;2023-10-30 19:55:09.934+01;2023-10-30 19:55:09.934+01;2023-10-30 19:55:09.934+01;CO1;AWS
142;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-09-14 02:00:00+02;0.0318;2023-10-30 19:55:10.698+01;2023-10-30 19:55:10.698+01;2023-10-30 19:55:10.698+01;GP1;AWS
143;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-09-14 02:00:00+02;0.0764;2023-10-30 19:55:10.886+01;2023-10-30 19:55:10.886+01;2023-10-30 19:55:10.886+01;CO1;AWS
144;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-09-14 02:00:00+02;0.1253;2023-10-30 19:55:11.466+01;2023-10-30 19:55:11.466+01;2023-10-30 19:55:11.466+01;CO1;AWS
145;t4g.xlarge-general-purpose;AWS-us-east-1;2023-09-14 02:00:00+02;0.1315;2023-10-30 19:55:11.579+01;2023-10-30 19:55:11.579+01;2023-10-30 19:55:11.579+01;GP1;AWS
146;t4g.xlarge-general-purpose;AWS-us-west-2;2023-09-14 02:00:00+02;0.1212;2023-10-30 19:55:12.052+01;2023-10-30 19:55:12.052+01;2023-10-30 19:55:12.052+01;GP1;AWS
147;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-09-14 02:00:00+02;0.1233;2023-10-30 19:55:12.06+01;2023-10-30 19:55:12.06+01;2023-10-30 19:55:12.06+01;CO1;AWS
148;t4g.xlarge-general-purpose;AWS-us-west-1;2023-09-14 02:00:00+02;0.0508;2023-10-31 17:36:17.76+01;2023-10-31 17:36:17.76+01;2023-10-31 17:36:17.76+01;GP1;AWS
149;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-09-14 02:00:00+02;0.0810;2023-10-31 17:36:18.406+01;2023-10-31 17:36:18.406+01;2023-10-31 17:36:18.406+01;CO1;AWS
150;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-09-15 02:00:00+02;0.0599;2023-10-30 19:55:09.681+01;2023-10-30 19:55:09.681+01;2023-10-30 19:55:09.681+01;GP1;AWS
151;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-09-15 02:00:00+02;0.1020;2023-10-30 19:55:09.933+01;2023-10-30 19:55:09.933+01;2023-10-30 19:55:09.933+01;CO1;AWS
152;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-09-15 02:00:00+02;0.0311;2023-10-30 19:55:10.697+01;2023-10-30 19:55:10.697+01;2023-10-30 19:55:10.697+01;GP1;AWS
153;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-09-15 02:00:00+02;0.0772;2023-10-30 19:55:10.885+01;2023-10-30 19:55:10.885+01;2023-10-30 19:55:10.885+01;CO1;AWS
154;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-09-15 02:00:00+02;0.1250;2023-10-30 19:55:11.465+01;2023-10-30 19:55:11.465+01;2023-10-30 19:55:11.465+01;CO1;AWS
155;t4g.xlarge-general-purpose;AWS-us-east-1;2023-09-15 02:00:00+02;0.1311;2023-10-30 19:55:11.578+01;2023-10-30 19:55:11.578+01;2023-10-30 19:55:11.578+01;GP1;AWS
156;t4g.xlarge-general-purpose;AWS-us-west-2;2023-09-15 02:00:00+02;0.1212;2023-10-30 19:55:12.051+01;2023-10-30 19:55:12.051+01;2023-10-30 19:55:12.051+01;GP1;AWS
157;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-09-15 02:00:00+02;0.1235;2023-10-30 19:55:12.058+01;2023-10-30 19:55:12.058+01;2023-10-30 19:55:12.058+01;CO1;AWS
158;t4g.xlarge-general-purpose;AWS-us-west-1;2023-09-15 02:00:00+02;0.0512;2023-10-31 17:36:17.759+01;2023-10-31 17:36:17.759+01;2023-10-31 17:36:17.759+01;GP1;AWS
159;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-09-15 02:00:00+02;0.0806;2023-10-31 17:36:18.405+01;2023-10-31 17:36:18.405+01;2023-10-31 17:36:18.405+01;CO1;AWS
160;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-09-16 02:00:00+02;0.0614;2023-10-30 19:55:09.68+01;2023-10-30 19:55:09.68+01;2023-10-30 19:55:09.68+01;GP1;AWS
161;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-09-16 02:00:00+02;0.1065;2023-10-30 19:55:09.933+01;2023-10-30 19:55:09.933+01;2023-10-30 19:55:09.933+01;CO1;AWS
162;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-09-16 02:00:00+02;0.0308;2023-10-30 19:55:10.696+01;2023-10-30 19:55:10.696+01;2023-10-30 19:55:10.696+01;GP1;AWS
163;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-09-16 02:00:00+02;0.0770;2023-10-30 19:55:10.884+01;2023-10-30 19:55:10.884+01;2023-10-30 19:55:10.884+01;CO1;AWS
164;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-09-16 02:00:00+02;0.1254;2023-10-30 19:55:11.464+01;2023-10-30 19:55:11.464+01;2023-10-30 19:55:11.464+01;CO1;AWS
165;t4g.xlarge-general-purpose;AWS-us-east-1;2023-09-16 02:00:00+02;0.1305;2023-10-30 19:55:11.577+01;2023-10-30 19:55:11.577+01;2023-10-30 19:55:11.577+01;GP1;AWS
166;t4g.xlarge-general-purpose;AWS-us-west-2;2023-09-16 02:00:00+02;0.1203;2023-10-30 19:55:12.05+01;2023-10-30 19:55:12.05+01;2023-10-30 19:55:12.05+01;GP1;AWS
167;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-09-16 02:00:00+02;0.1234;2023-10-30 19:55:12.057+01;2023-10-30 19:55:12.057+01;2023-10-30 19:55:12.057+01;CO1;AWS
168;t4g.xlarge-general-purpose;AWS-us-west-1;2023-09-16 02:00:00+02;0.0506;2023-10-31 17:36:17.757+01;2023-10-31 17:36:17.757+01;2023-10-31 17:36:17.757+01;GP1;AWS
169;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-09-16 02:00:00+02;0.0829;2023-10-31 17:36:18.404+01;2023-10-31 17:36:18.404+01;2023-10-31 17:36:18.404+01;CO1;AWS
170;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-09-17 02:00:00+02;0.0603;2023-10-30 19:55:09.679+01;2023-10-30 19:55:09.679+01;2023-10-30 19:55:09.679+01;GP1;AWS
171;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-09-17 02:00:00+02;0.1050;2023-10-30 19:55:09.932+01;2023-10-30 19:55:09.932+01;2023-10-30 19:55:09.932+01;CO1;AWS
172;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-09-17 02:00:00+02;0.0320;2023-10-30 19:55:10.695+01;2023-10-30 19:55:10.695+01;2023-10-30 19:55:10.695+01;GP1;AWS
173;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-09-17 02:00:00+02;0.0786;2023-10-30 19:55:10.883+01;2023-10-30 19:55:10.883+01;2023-10-30 19:55:10.883+01;CO1;AWS
174;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-09-17 02:00:00+02;0.1253;2023-10-30 19:55:11.463+01;2023-10-30 19:55:11.463+01;2023-10-30 19:55:11.463+01;CO1;AWS
175;t4g.xlarge-general-purpose;AWS-us-east-1;2023-09-17 02:00:00+02;0.1304;2023-10-30 19:55:11.576+01;2023-10-30 19:55:11.576+01;2023-10-30 19:55:11.576+01;GP1;AWS
176;t4g.xlarge-general-purpose;AWS-us-west-2;2023-09-17 02:00:00+02;0.1208;2023-10-30 19:55:12.049+01;2023-10-30 19:55:12.05+01;2023-10-30 19:55:12.05+01;GP1;AWS
177;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-09-17 02:00:00+02;0.1233;2023-10-30 19:55:12.056+01;2023-10-30 19:55:12.056+01;2023-10-30 19:55:12.056+01;CO1;AWS
178;t4g.xlarge-general-purpose;AWS-us-west-1;2023-09-17 02:00:00+02;0.0505;2023-10-31 17:36:17.756+01;2023-10-31 17:36:17.756+01;2023-10-31 17:36:17.756+01;GP1;AWS
179;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-09-17 02:00:00+02;0.0822;2023-10-31 17:36:18.403+01;2023-10-31 17:36:18.403+01;2023-10-31 17:36:18.403+01;CO1;AWS
180;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-09-18 02:00:00+02;0.0608;2023-10-30 19:55:09.679+01;2023-10-30 19:55:09.679+01;2023-10-30 19:55:09.679+01;GP1;AWS
181;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-09-18 02:00:00+02;0.1027;2023-10-30 19:55:09.931+01;2023-10-30 19:55:09.931+01;2023-10-30 19:55:09.931+01;CO1;AWS
182;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-09-18 02:00:00+02;0.0311;2023-10-30 19:55:10.694+01;2023-10-30 19:55:10.694+01;2023-10-30 19:55:10.694+01;GP1;AWS
183;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-09-18 02:00:00+02;0.0791;2023-10-30 19:55:10.882+01;2023-10-30 19:55:10.882+01;2023-10-30 19:55:10.882+01;CO1;AWS
184;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-09-18 02:00:00+02;0.1253;2023-10-30 19:55:11.462+01;2023-10-30 19:55:11.462+01;2023-10-30 19:55:11.462+01;CO1;AWS
185;t4g.xlarge-general-purpose;AWS-us-east-1;2023-09-18 02:00:00+02;0.1306;2023-10-30 19:55:11.575+01;2023-10-30 19:55:11.575+01;2023-10-30 19:55:11.575+01;GP1;AWS
186;t4g.xlarge-general-purpose;AWS-us-west-2;2023-09-18 02:00:00+02;0.1207;2023-10-30 19:55:12.049+01;2023-10-30 19:55:12.049+01;2023-10-30 19:55:12.049+01;GP1;AWS
187;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-09-18 02:00:00+02;0.1241;2023-10-30 19:55:12.055+01;2023-10-30 19:55:12.055+01;2023-10-30 19:55:12.055+01;CO1;AWS
188;t4g.xlarge-general-purpose;AWS-us-west-1;2023-09-18 02:00:00+02;0.0501;2023-10-31 17:36:17.755+01;2023-10-31 17:36:17.755+01;2023-10-31 17:36:17.755+01;GP1;AWS
189;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-09-18 02:00:00+02;0.0844;2023-10-31 17:36:18.4+01;2023-10-31 17:36:18.4+01;2023-10-31 17:36:18.4+01;CO1;AWS
190;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-09-19 02:00:00+02;0.0606;2023-10-30 19:55:09.678+01;2023-10-30 19:55:09.678+01;2023-10-30 19:55:09.678+01;GP1;AWS
191;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-09-19 02:00:00+02;0.1039;2023-10-30 19:55:09.93+01;2023-10-30 19:55:09.93+01;2023-10-30 19:55:09.93+01;CO1;AWS
192;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-09-19 02:00:00+02;0.0303;2023-10-30 19:55:10.693+01;2023-10-30 19:55:10.693+01;2023-10-30 19:55:10.693+01;GP1;AWS
193;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-09-19 02:00:00+02;0.0796;2023-10-30 19:55:10.881+01;2023-10-30 19:55:10.881+01;2023-10-30 19:55:10.881+01;CO1;AWS
194;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-09-19 02:00:00+02;0.1249;2023-10-30 19:55:11.461+01;2023-10-30 19:55:11.461+01;2023-10-30 19:55:11.461+01;CO1;AWS
195;t4g.xlarge-general-purpose;AWS-us-east-1;2023-09-19 02:00:00+02;0.1304;2023-10-30 19:55:11.574+01;2023-10-30 19:55:11.574+01;2023-10-30 19:55:11.574+01;GP1;AWS
196;t4g.xlarge-general-purpose;AWS-us-west-2;2023-09-19 02:00:00+02;0.1211;2023-10-30 19:55:12.048+01;2023-10-30 19:55:12.048+01;2023-10-30 19:55:12.048+01;GP1;AWS
197;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-09-19 02:00:00+02;0.1239;2023-10-30 19:55:12.055+01;2023-10-30 19:55:12.055+01;2023-10-30 19:55:12.055+01;CO1;AWS
198;t4g.xlarge-general-purpose;AWS-us-west-1;2023-09-19 02:00:00+02;0.0492;2023-10-31 17:36:17.754+01;2023-10-31 17:36:17.754+01;2023-10-31 17:36:17.754+01;GP1;AWS
199;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-09-19 02:00:00+02;0.0839;2023-10-31 17:36:18.399+01;2023-10-31 17:36:18.399+01;2023-10-31 17:36:18.399+01;CO1;AWS
200;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-09-20 02:00:00+02;0.0605;2023-10-30 19:55:09.677+01;2023-10-30 19:55:09.677+01;2023-10-30 19:55:09.677+01;GP1;AWS
201;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-09-20 02:00:00+02;0.1003;2023-10-30 19:55:09.929+01;2023-10-30 19:55:09.929+01;2023-10-30 19:55:09.929+01;CO1;AWS
202;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-09-20 02:00:00+02;0.0315;2023-10-30 19:55:10.692+01;2023-10-30 19:55:10.692+01;2023-10-30 19:55:10.692+01;GP1;AWS
203;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-09-20 02:00:00+02;0.0802;2023-10-30 19:55:10.88+01;2023-10-30 19:55:10.88+01;2023-10-30 19:55:10.88+01;CO1;AWS
204;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-09-20 02:00:00+02;0.1248;2023-10-30 19:55:11.46+01;2023-10-30 19:55:11.46+01;2023-10-30 19:55:11.46+01;CO1;AWS
205;t4g.xlarge-general-purpose;AWS-us-east-1;2023-09-20 02:00:00+02;0.1301;2023-10-30 19:55:11.573+01;2023-10-30 19:55:11.573+01;2023-10-30 19:55:11.573+01;GP1;AWS
206;t4g.xlarge-general-purpose;AWS-us-west-2;2023-09-20 02:00:00+02;0.1214;2023-10-30 19:55:12.047+01;2023-10-30 19:55:12.047+01;2023-10-30 19:55:12.047+01;GP1;AWS
207;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-09-20 02:00:00+02;0.1232;2023-10-30 19:55:12.054+01;2023-10-30 19:55:12.054+01;2023-10-30 19:55:12.054+01;CO1;AWS
208;t4g.xlarge-general-purpose;AWS-us-west-1;2023-09-20 02:00:00+02;0.0495;2023-10-31 17:36:17.754+01;2023-10-31 17:36:17.754+01;2023-10-31 17:36:17.754+01;GP1;AWS
209;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-09-20 02:00:00+02;0.0844;2023-10-31 17:36:18.398+01;2023-10-31 17:36:18.398+01;2023-10-31 17:36:18.398+01;CO1;AWS
210;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-09-21 02:00:00+02;0.0596;2023-10-30 19:55:09.676+01;2023-10-30 19:55:09.676+01;2023-10-30 19:55:09.676+01;GP1;AWS
211;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-09-21 02:00:00+02;0.1057;2023-10-30 19:55:09.928+01;2023-10-30 19:55:09.928+01;2023-10-30 19:55:09.928+01;CO1;AWS
212;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-09-21 02:00:00+02;0.0315;2023-10-30 19:55:10.69+01;2023-10-30 19:55:10.691+01;2023-10-30 19:55:10.691+01;GP1;AWS
213;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-09-21 02:00:00+02;0.0808;2023-10-30 19:55:10.879+01;2023-10-30 19:55:10.879+01;2023-10-30 19:55:10.879+01;CO1;AWS
214;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-09-21 02:00:00+02;0.1255;2023-10-30 19:55:11.458+01;2023-10-30 19:55:11.458+01;2023-10-30 19:55:11.458+01;CO1;AWS
215;t4g.xlarge-general-purpose;AWS-us-east-1;2023-09-21 02:00:00+02;0.1300;2023-10-30 19:55:11.573+01;2023-10-30 19:55:11.573+01;2023-10-30 19:55:11.573+01;GP1;AWS
216;t4g.xlarge-general-purpose;AWS-us-west-2;2023-09-21 02:00:00+02;0.1218;2023-10-30 19:55:12.047+01;2023-10-30 19:55:12.047+01;2023-10-30 19:55:12.047+01;GP1;AWS
217;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-09-21 02:00:00+02;0.1234;2023-10-30 19:55:12.053+01;2023-10-30 19:55:12.053+01;2023-10-30 19:55:12.053+01;CO1;AWS
218;t4g.xlarge-general-purpose;AWS-us-west-1;2023-09-21 02:00:00+02;0.0490;2023-10-31 17:36:17.753+01;2023-10-31 17:36:17.753+01;2023-10-31 17:36:17.753+01;GP1;AWS
219;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-09-21 02:00:00+02;0.0849;2023-10-31 17:36:18.397+01;2023-10-31 17:36:18.397+01;2023-10-31 17:36:18.397+01;CO1;AWS
220;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-09-22 02:00:00+02;0.0593;2023-10-30 19:55:09.675+01;2023-10-30 19:55:09.675+01;2023-10-30 19:55:09.675+01;GP1;AWS
221;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-09-22 02:00:00+02;0.1011;2023-10-30 19:55:09.927+01;2023-10-30 19:55:09.927+01;2023-10-30 19:55:09.927+01;CO1;AWS
222;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-09-22 02:00:00+02;0.0305;2023-10-30 19:55:10.689+01;2023-10-30 19:55:10.689+01;2023-10-30 19:55:10.689+01;GP1;AWS
223;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-09-22 02:00:00+02;0.0818;2023-10-30 19:55:10.877+01;2023-10-30 19:55:10.877+01;2023-10-30 19:55:10.877+01;CO1;AWS
224;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-09-22 02:00:00+02;0.1251;2023-10-30 19:55:11.457+01;2023-10-30 19:55:11.457+01;2023-10-30 19:55:11.457+01;CO1;AWS
225;t4g.xlarge-general-purpose;AWS-us-east-1;2023-09-22 02:00:00+02;0.1296;2023-10-30 19:55:11.572+01;2023-10-30 19:55:11.572+01;2023-10-30 19:55:11.572+01;GP1;AWS
226;t4g.xlarge-general-purpose;AWS-us-west-2;2023-09-22 02:00:00+02;0.1218;2023-10-30 19:55:12.046+01;2023-10-30 19:55:12.046+01;2023-10-30 19:55:12.046+01;GP1;AWS
227;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-09-22 02:00:00+02;0.1241;2023-10-30 19:55:12.052+01;2023-10-30 19:55:12.052+01;2023-10-30 19:55:12.052+01;CO1;AWS
228;t4g.xlarge-general-purpose;AWS-us-west-1;2023-09-22 02:00:00+02;0.0494;2023-10-31 17:36:17.752+01;2023-10-31 17:36:17.752+01;2023-10-31 17:36:17.752+01;GP1;AWS
229;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-09-22 02:00:00+02;0.0849;2023-10-31 17:36:18.396+01;2023-10-31 17:36:18.396+01;2023-10-31 17:36:18.396+01;CO1;AWS
230;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-09-23 02:00:00+02;0.0595;2023-10-30 19:55:09.674+01;2023-10-30 19:55:09.674+01;2023-10-30 19:55:09.674+01;GP1;AWS
231;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-09-23 02:00:00+02;0.1055;2023-10-30 19:55:09.926+01;2023-10-30 19:55:09.926+01;2023-10-30 19:55:09.926+01;CO1;AWS
232;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-09-23 02:00:00+02;0.0297;2023-10-30 19:55:10.689+01;2023-10-30 19:55:10.689+01;2023-10-30 19:55:10.689+01;GP1;AWS
233;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-09-23 02:00:00+02;0.0824;2023-10-30 19:55:10.876+01;2023-10-30 19:55:10.876+01;2023-10-30 19:55:10.876+01;CO1;AWS
234;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-09-23 02:00:00+02;0.1253;2023-10-30 19:55:11.456+01;2023-10-30 19:55:11.456+01;2023-10-30 19:55:11.456+01;CO1;AWS
235;t4g.xlarge-general-purpose;AWS-us-east-1;2023-09-23 02:00:00+02;0.1296;2023-10-30 19:55:11.571+01;2023-10-30 19:55:11.571+01;2023-10-30 19:55:11.571+01;GP1;AWS
236;t4g.xlarge-general-purpose;AWS-us-west-2;2023-09-23 02:00:00+02;0.1220;2023-10-30 19:55:12.045+01;2023-10-30 19:55:12.045+01;2023-10-30 19:55:12.045+01;GP1;AWS
237;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-09-23 02:00:00+02;0.1240;2023-10-30 19:55:12.051+01;2023-10-30 19:55:12.051+01;2023-10-30 19:55:12.051+01;CO1;AWS
238;t4g.xlarge-general-purpose;AWS-us-west-1;2023-09-23 02:00:00+02;0.0499;2023-10-31 17:36:17.751+01;2023-10-31 17:36:17.751+01;2023-10-31 17:36:17.751+01;GP1;AWS
239;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-09-23 02:00:00+02;0.0851;2023-10-31 17:36:18.394+01;2023-10-31 17:36:18.395+01;2023-10-31 17:36:18.395+01;CO1;AWS
240;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-09-24 02:00:00+02;0.0586;2023-10-30 19:55:09.672+01;2023-10-30 19:55:09.672+01;2023-10-30 19:55:09.672+01;GP1;AWS
241;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-09-24 02:00:00+02;0.1063;2023-10-30 19:55:09.925+01;2023-10-30 19:55:09.925+01;2023-10-30 19:55:09.925+01;CO1;AWS
242;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-09-24 02:00:00+02;0.0295;2023-10-30 19:55:10.688+01;2023-10-30 19:55:10.688+01;2023-10-30 19:55:10.688+01;GP1;AWS
243;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-09-24 02:00:00+02;0.0821;2023-10-30 19:55:10.875+01;2023-10-30 19:55:10.875+01;2023-10-30 19:55:10.875+01;CO1;AWS
244;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-09-24 02:00:00+02;0.1250;2023-10-30 19:55:11.455+01;2023-10-30 19:55:11.455+01;2023-10-30 19:55:11.455+01;CO1;AWS
245;t4g.xlarge-general-purpose;AWS-us-east-1;2023-09-24 02:00:00+02;0.1297;2023-10-30 19:55:11.571+01;2023-10-30 19:55:11.571+01;2023-10-30 19:55:11.571+01;GP1;AWS
246;t4g.xlarge-general-purpose;AWS-us-west-2;2023-09-24 02:00:00+02;0.1224;2023-10-30 19:55:12.044+01;2023-10-30 19:55:12.044+01;2023-10-30 19:55:12.044+01;GP1;AWS
247;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-09-24 02:00:00+02;0.1243;2023-10-30 19:55:12.05+01;2023-10-30 19:55:12.05+01;2023-10-30 19:55:12.05+01;CO1;AWS
248;t4g.xlarge-general-purpose;AWS-us-west-1;2023-09-24 02:00:00+02;0.0500;2023-10-31 17:36:17.75+01;2023-10-31 17:36:17.75+01;2023-10-31 17:36:17.75+01;GP1;AWS
249;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-09-24 02:00:00+02;0.0849;2023-10-31 17:36:18.392+01;2023-10-31 17:36:18.392+01;2023-10-31 17:36:18.392+01;CO1;AWS
250;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-09-25 02:00:00+02;0.0590;2023-10-30 19:55:09.672+01;2023-10-30 19:55:09.672+01;2023-10-30 19:55:09.672+01;GP1;AWS
251;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-09-25 02:00:00+02;0.1017;2023-10-30 19:55:09.924+01;2023-10-30 19:55:09.925+01;2023-10-30 19:55:09.925+01;CO1;AWS
252;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-09-25 02:00:00+02;0.0300;2023-10-30 19:55:10.687+01;2023-10-30 19:55:10.687+01;2023-10-30 19:55:10.687+01;GP1;AWS
253;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-09-25 02:00:00+02;0.0817;2023-10-30 19:55:10.874+01;2023-10-30 19:55:10.874+01;2023-10-30 19:55:10.874+01;CO1;AWS
254;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-09-25 02:00:00+02;0.1251;2023-10-30 19:55:11.455+01;2023-10-30 19:55:11.455+01;2023-10-30 19:55:11.455+01;CO1;AWS
255;t4g.xlarge-general-purpose;AWS-us-east-1;2023-09-25 02:00:00+02;0.1303;2023-10-30 19:55:11.57+01;2023-10-30 19:55:11.57+01;2023-10-30 19:55:11.57+01;GP1;AWS
256;t4g.xlarge-general-purpose;AWS-us-west-2;2023-09-25 02:00:00+02;0.1225;2023-10-30 19:55:12.043+01;2023-10-30 19:55:12.043+01;2023-10-30 19:55:12.043+01;GP1;AWS
257;c6a.xlarge-compute-optimized;AWS-us-west-2;2023-09-25 02:00:00+02;0.1240;2023-10-30 19:55:12.05+01;2023-10-30 19:55:12.05+01;2023-10-30 19:55:12.05+01;CO1;AWS
258;t4g.xlarge-general-purpose;AWS-us-west-1;2023-09-25 02:00:00+02;0.0501;2023-10-31 17:36:17.749+01;2023-10-31 17:36:17.749+01;2023-10-31 17:36:17.749+01;GP1;AWS
259;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-09-25 02:00:00+02;0.0850;2023-10-31 17:36:18.391+01;2023-10-31 17:36:18.391+01;2023-10-31 17:36:18.391+01;CO1;AWS
